.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed
hardyneatnessclobber@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-01-25,2021-01-25 22:16:01 PST,GMT-08:00,1611641761323,Completed,2021-01-25,2021-01-25 22:26:32 PST,1611642392581,2,set_3,23,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No
hardyneatnessclobber@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-01-26,2021-01-26 22:27:00 PST,GMT-08:00,1611728820165,Completed,2021-01-26,2021-01-26 22:34:56 PST,1611729296656,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Not at all,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-01-27,2021-01-27 22:28:00 PST,GMT-08:00,1611815280425,Completed,2021-01-27,2021-01-27 22:35:32 PST,1611815732344,2,set_1,24,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-01-28,2021-01-28 22:37:00 PST,GMT-08:00,1611902220188,Completed,2021-01-28,2021-01-28 22:42:05 PST,1611902525728,2,set_3,23,9,Not at all,Extremely,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No
hardyneatnessclobber@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-01-29,2021-01-29 22:16:00 PST,GMT-08:00,1611987360209,Completed,2021-01-29,2021-01-29 22:28:34 PST,1611988114660,2,set_4,23,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Not really,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-01-30,2021-01-30 22:10:01 PST,GMT-08:00,1612073401516,Completed,2021-01-30,2021-01-30 22:25:41 PST,1612074341429,2,set_2,23,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-01-31,2021-01-31 22:45:00 PST,GMT-08:00,1612161900210,Completed,2021-01-31,2021-01-31 22:48:18 PST,1612162098264,1,set_4,48,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,A little bit,Very much so,Definitely will,Not really,Sort of,No and I didn't have a goal,Yes,Yes,Not really,Not really,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-01,2021-02-01 22:44:00 PST,GMT-08:00,1612248240180,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,24,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-02,2021-02-02 22:36:01 PST,GMT-08:00,1612334161101,Completed,2021-02-02,2021-02-02 23:31:41 PST,1612337501881,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide,,,
hardyneatnessclobber@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-03,2021-02-03 22:34:00 PST,GMT-08:00,1612420440183,Completed,2021-02-03,2021-02-03 22:38:17 PST,1612420697214,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really
hardyneatnessclobber@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-04,2021-02-04 22:13:00 PST,GMT-08:00,1612505580171,Completed,2021-02-04,2021-02-04 22:19:06 PST,1612505946222,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really
hardyneatnessclobber@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,1,hardyneatnessclobber,Daily,BURST,RANDOM,23,0,2021-02-05,2021-02-05 23:36:00 PST,GMT-08:00,1612596960159,Completed,2021-02-06,2021-02-06 00:01:49 PST,1612598509286,2,set_2,24,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,A little bit,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,24,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-06,2021-02-06 22:37:00 PST,GMT-08:00,1612679820196,Completed,2021-02-06,2021-02-06 22:38:27 PST,1612679907091,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-07,2021-02-07 22:21:00 PST,GMT-08:00,1612765260819,Completed,2021-02-07,2021-02-07 22:23:40 PST,1612765420132,1,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,,Sort of,Yes,Sort of,Yes,Sort of,Not really,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,Very much so,Probably will,Trying to decide,,,
hardyneatnessclobber@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-08,2021-02-08 22:28:00 PST,GMT-08:00,1612852080107,Completed,2021-02-08,2021-02-08 22:51:22 PST,1612853482334,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-09,2021-02-09 22:39:00 PST,GMT-08:00,1612939140230,PartiallyCompleted,,,,,set_1,6,9,Not at all,Extremely,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,24,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-10,2021-02-10 22:41:00 PST,GMT-08:00,1613025660198,Completed,2021-02-10,2021-02-10 23:12:27 PST,1613027547126,2,set_1,25,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Yes,No,A little bit,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-11/phone_promptresponse_clean_2021-02-11.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-11,2021-02-11 22:11:01 PST,GMT-08:00,1613110261512,Completed,2021-02-11,2021-02-11 22:19:49 PST,1613110789441,2,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Might,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-12/phone_promptresponse_clean_2021-02-12.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-12,2021-02-12 22:35:00 PST,GMT-08:00,1613198100709,Completed,2021-02-12,2021-02-12 22:46:14 PST,1613198774933,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Not really,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,19,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-13,2021-02-13 22:47:00 PST,GMT-08:00,1613285220229,Completed,2021-02-13,2021-02-13 22:51:35 PST,1613285495483,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,
hardyneatnessclobber@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-14,2021-02-14 22:43:01 PST,GMT-08:00,1613371381313,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-15,2021-02-15 22:43:00 PST,GMT-08:00,1613457780199,Completed,2021-02-15,2021-02-15 22:49:34 PST,1613458174107,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No
hardyneatnessclobber@timestudy_com/2021-02-16/phone_promptresponse_clean_2021-02-16.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-16,2021-02-16 22:45:00 PST,GMT-08:00,1613544300824,Completed,2021-02-16,2021-02-16 23:26:09 PST,1613546769062,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Very much so,No,No,0,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-17,2021-02-17 22:26:00 PST,GMT-08:00,1613629560238,Completed,2021-02-17,2021-02-17 22:31:54 PST,1613629914823,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,23,0,2021-02-18,2021-02-18 23:25:00 PST,GMT-08:00,1613719500209,Completed,2021-02-18,2021-02-18 23:33:37 PST,1613720017124,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Very much so,No,No,0,A little,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-19,2021-02-19 22:49:00 PST,GMT-08:00,1613803740190,Completed,2021-02-19,2021-02-19 22:50:23 PST,1613803823544,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-20,2021-02-20 22:36:00 PST,GMT-08:00,1613889360594,Completed,2021-02-20,2021-02-20 22:55:15 PST,1613890515005,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-02-21,2021-02-21 22:30:00 PST,GMT-08:00,1613975400199,Completed,2021-02-21,2021-02-21 23:21:13 PST,1613978473464,2,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,Not really,No and I didn't have a goal,Not really,but had a goal,No,Yes,A little,Not at all,I am not experiencing viral symptoms,1 day,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,A little,Might,No
hardyneatnessclobber@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-22,2021-02-22 22:34:01 PST,GMT-08:00,1614062041775,Completed,2021-02-22,2021-02-22 23:13:27 PST,1614064407104,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Very much so,No,No,0,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really
hardyneatnessclobber@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-23,2021-02-23 22:30:01 PST,GMT-08:00,1614148201016,Completed,2021-02-23,2021-02-23 22:33:34 PST,1614148414472,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-24,2021-02-24 22:36:00 PST,GMT-08:00,1614234960170,Completed,2021-02-24,2021-02-24 23:21:11 PST,1614237671370,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-25,2021-02-25 22:44:02 PST,GMT-08:00,1614321842134,Completed,2021-02-25,2021-02-25 22:46:06 PST,1614321966137,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,No
hardyneatnessclobber@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-26,2021-02-26 22:36:00 PST,GMT-08:00,1614407760162,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,24,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-27,2021-02-27 22:22:00 PST,GMT-08:00,1614493320178,Completed,2021-02-27,2021-02-27 22:23:26 PST,1614493406103,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Not really
hardyneatnessclobber@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,26,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-02-28,2021-02-28 22:41:02 PST,GMT-08:00,1614580862160,Completed,2021-02-28,2021-02-28 23:18:21 PST,1614583101756,2,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,Quite a bit,Very much so,No,Did not have to work today,0,,,,,A little bit,,,,Sort of,No,Yes,Yes,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,25,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-01,2021-03-01 22:26:00 PST,GMT-08:00,1614666360176,Completed,2021-03-01,2021-03-01 22:34:59 PST,1614666899124,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,23,0,2021-03-02,2021-03-02 23:27:00 PST,GMT-08:00,1614756420216,Completed,2021-03-02,2021-03-02 23:34:37 PST,1614756877041,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No
hardyneatnessclobber@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-03,2021-03-03 22:20:00 PST,GMT-08:00,1614838800170,Completed,2021-03-03,2021-03-03 22:20:50 PST,1614838850538,1,set_1,25,9,Not at all,Quite a bit,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Might,Not really,but I had a goal,A little bit,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-04,2021-03-04 22:37:00 PST,GMT-08:00,1614926220181,Completed,2021-03-04,2021-03-04 22:49:54 PST,1614926994548,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-03-05,2021-03-05 22:29:00 PST,GMT-08:00,1615012140212,Completed,2021-03-05,2021-03-05 22:30:12 PST,1615012212594,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Not at all,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-03-06,2021-03-06 22:28:00 PST,GMT-08:00,1615098480256,Completed,2021-03-06,2021-03-06 22:29:05 PST,1615098545348,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-03-07,2021-03-07 22:29:00 PST,GMT-08:00,1615184940089,Completed,2021-03-07,2021-03-07 22:36:40 PST,1615185400523,2,set_4,47,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,Very much so,Definitely will,Yes,No,No and I didn't have a goal,No,Yes,No,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-03-08,2021-03-08 22:44:00 PST,GMT-08:00,1615272240684,Completed,2021-03-08,2021-03-08 22:44:49 PST,1615272289333,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,No
hardyneatnessclobber@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-09,2021-03-09 22:39:00 PST,GMT-08:00,1615358340249,Completed,2021-03-09,2021-03-09 22:53:06 PST,1615359186906,2,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Might,Not really,Maybe,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-10,2021-03-10 22:34:00 PST,GMT-08:00,1615444440227,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,24,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-11,2021-03-11 22:20:00 PST,GMT-08:00,1615530000234,Completed,2021-03-11,2021-03-11 22:26:46 PST,1615530406573,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-12,2021-03-12 22:14:00 PST,GMT-08:00,1615616040180,Completed,2021-03-12,2021-03-12 22:15:28 PST,1615616128002,1,set_2,23,9,Not at all,Extremely,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,No,,,
hardyneatnessclobber@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-03-13,2021-03-13 22:27:01 PST,GMT-08:00,1615703221438,Completed,2021-03-13,2021-03-13 22:28:07 PST,1615703287617,1,set_1,24,9,Not at all,Moderately,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Might,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
